Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,Japan,JPN,34.0640252825623,34.532526724864,31.9992743361673,32.0668253953813,32.1173112036057,32.1770846974398,32.2504484151659,32.2383863345144,32.267481231437,32.3400609990088,32.3956442957404,32.4530799800295,31.923756192169,31.844834580649,31.7614111124621,31.6927756109459,31.7704374748841,31.8640690977121,32.0057702820142,32.199797047773,32.4254722084695,32.7189116093663,33.0727410177133,33.5442214469251,34.086947356405,34.4718802716885,34.4164975227022,34.3923751462427,34.3575386591172,34.3111433737553,34.2461829729646,34.1966970811633,34.1634684907437,34.1463096672662,33.7469233314546,33.4558218636656,33.1718659669568,32.9131757589763,32.6914186244334,32.5555702435926,32.4269738092416,32.3147497411506,32.2023610046736,32.0850075162626,31.9331233495233,31.8015636748047,31.6906568267603,31.5990573553328,31.5046993018221,31.3777681973085,31.2780821229331,31.2128134362093,31.1545229758874,31.346300808684,31.1982650794094,31.072183290569,30.9352723041399,30.7811130011811,30.5137783044566,30.057340704689,29.6053518804781,29.1647415007326,28.717128552065,28.2789525223862
Population in urban agglomerations of more than 1 million,EN.URB.MCTY,Japan,JPN,71924017,75223543,81101266,81267956,81435633,81604072,81773280,81716514,81641873,81545211,81424800,81280502,80935329,80770370,80605701,80361380,79882816,79412250,78947558,78490479,77990298,77365630,76769018,76199890,75654660,75074403,74927889,74783754,74642144,74414766,73930374,73449311,72972208,72497075,71056904,70201908,69355369,68520665,67738431,67089751,66446060,65809946,65180452,64526547,63784613,63053409,62331760,61620503,60737685,59351419,58001069,56687376,55403970,54092451,52633282,51217548,49838235,48499905,46984427,44910183,42926684,41037596,39235658,37518937
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Japan,JPN,58.2484466868592,59.3044495951688,63.7207847512492,63.9195507350107,64.0841960716422,64.2693444223923,64.4843743839257,64.5301888133425,64.6611962522077,64.8823817820323,65.0747709556242,65.2768139843146,63.5060841931814,63.2852799912246,63.0554715918425,62.748012805497,62.3855428085,62.0102996181567,61.6772978336107,61.3907104979117,61.0381676880092,60.5549659129155,60.1082212374137,59.7904115500804,59.5007904112498,59.2859592043023,59.2783931962025,59.3253480568314,59.354265766518,59.307866296863,59.0601974787902,58.8399418404377,58.6475451074945,58.4823618147204,57.7374513484306,57.2712134314477,56.8165291761217,56.40396519649,56.0576901114725,55.8694827744144,55.6933457383054,55.5451941255908,55.3968196768683,55.2420205980806,55.0389274311847,54.8705620773977,54.7384431642546,54.6402154732875,54.4376193165013,53.8764900782484,53.3554131748645,52.8859349927231,52.4177318183108,52.3122646344884,51.4907032939082,50.7049212462009,49.8986123209083,49.0636462959404,47.9667867935315,46.345503235194,44.7619228362878,43.2279565588362,41.7156536069321,40.2494603930656
Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,Japan,JPN,12.6857666391169,12.5816872607223,..,12.4425842555292,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,Japan,JPN,62728216,64716290,65324683,65267090,65245704,65206949,65140618,65065286,64885399,64594414,64314912,64009039,65398896,65480007,65569426,65672237,65637199,65618491,65557955,65451729,65374871,65330634,65270637,65093948,64907199,64573919,64422022,64215271,64033555,63859897,63683139,63480813,63252136,62995976,62501517,62236126,61963243,61650870,61309541,60913170,60505995,60074308,59648209,59206049,58735700,58239277,57714402,57165192,56567115,55868603,55150574,54398884,53660202,52513428,51928754,51330606,50768868,50254891,49804697,49279989,48778588,48294311,47855063,47434416
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Japan,JPN,50.8011269896208,51.0207816148437,51.3252171072628,51.3344157563073,51.3438449231446,51.3553769896422,51.3682706829638,51.380987630843,51.3898980572928,51.3952858512703,51.4005335239797,51.4060078245331,51.3153878082494,51.3049596191547,51.2930356753133,51.2783919364043,51.2602398360087,51.2392269148197,51.2167521964874,51.1925548532731,51.1648555964011,51.1350367202374,51.1052760814953,51.0761093229276,51.0481398009665,50.9937686175385,50.9667893003782,50.9414555822661,50.9184818190235,50.8957354287338,50.8740664077889,50.854219123168,50.8355523043478,50.8179598926908,50.785751527809,50.7726719217991,50.7608342056935,50.7489747889466,50.7373907243363,50.7258896179816,50.7145389352193,50.704176392609,50.6949702034594,50.6870729216292,50.6822849545408,50.6811913786884,50.6835767139918,50.6895959788379,50.6996446275492,50.7149498969951,50.7332311142641,50.7509083037613,50.7679515434848,50.7852070958037,50.8014695998813,50.8168472957294,50.8303731275631,50.8390310055031,50.8460235338646,50.8549670551097,50.8640127596293,50.8719953881192,50.8798709770761,50.8865600247305
"Population, male",SP.POP.TOTL.MA.IN,Japan,JPN,60749784,62126711,61951317,61873910,61830297,61765051,61670382,61567714,61375600,61087180,60810077,60507611,62046104,62148992,62263573,62397763,62409801,62444510,62443045,62402271,62398129,62430367,62447363,62351052,62241801,62057082,61977978,61841728,61723445,61612103,61494860,61348187,61172864,60968023,60567483,60341874,60105757,59831130,59527459,59169830,58801004,58405692,58012790,57600950,57154300,56673723,56157599,55609808,55005885,54293397,53556426,52789115,52036797,50889572,50290247,49680393,49110132,48596109,48147303,47623010,47121412,46638689,46199936,45781584
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Japan,JPN,49.1988730103792,48.9792191737758,48.6747828927372,48.6655842436927,48.6561558642951,48.6446230103578,48.6317293170362,48.619012369157,48.6101011442706,48.6047149512172,48.5994664760204,48.5939921754669,48.6846121917506,48.6950395987013,48.706963543481,48.7216080635957,48.7397601639913,48.7607738659568,48.7832478035126,48.8074451467269,48.8351444035989,48.8649640630241,48.8947239185047,48.9238906770724,48.9518601990335,49.0062321726315,49.0332106996218,49.0585436242593,49.0815181809765,49.1042645712662,49.1259327929737,49.145780876832,49.1644476956522,49.1820393013385,49.214248472191,49.2273280782009,49.2391657943065,49.2510252110534,49.2626092756637,49.2741103820184,49.2854602300127,49.295823607391,49.3050289518441,49.3129262282056,49.3177150454592,49.3188086213116,49.3164241573804,49.3104040211621,49.3003553724508,49.2850501030049,49.2667688857359,49.2490907721986,49.2320475200923,49.2147929041963,49.1985313607143,49.1831517316903,49.1696268724369,49.1609689944969,49.1539764661354,49.1450319277964,49.1359872403707,49.1280046118808,49.1201279742162,49.1134399752695
"Population, total",SP.POP.TOTL,Japan,JPN,123478000,126843000,127276000,127141000,127076000,126972000,126811000,126633000,126261000,125681593,125124989,124516650,127445000,127629000,127833000,128070000,128047000,128063000,128001000,127854000,127773000,127761000,127718000,127445000,127149000,126631000,126400000,126057000,125757000,125472000,125178000,124829000,124425000,123964000,123069000,122578000,122069000,121482000,120837000,120083000,119307000,118480000,117661000,116807000,115890000,114913000,113872000,112775000,111573000,110162000,108707000,107188000,105697000,103403000,102219000,101011000,99879000,98851000,97952000,96903000,95900000,94933000,94055000,93216000
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Japan,JPN,-13356580864.7747,-1285970962.41701,32969269487.1728,11272390991.9653,-44844850859.3359,16471994748.8411,-41678881715.7543,30895270058.7908,-80451873640.9794,18637246307.262,-8289793060.56098,24251033610.4065,169753009829.742,34941063883.5549,5644539995.81056,40328237340.0434,12431826605.5296,-69691958098.9389,45454662461.4815,71437018625.5922,131315273751.341,98279635804.7708,87775125021.2094,-16689552683.0968,39100776785.6179,103886209952.363,16114546800.841,27001421671.5345,49449943116.3163,50597018418.8873,48947143531.4838,19856821357.2918,8878267465.4308,46619111548.4709,6946386727.0315,6822084144.08381,-43549865335.0851,-15707444297.2494,-668227149.43889,-3610000000,6130000000,2550000000,5920000000,6550000000,330000000,-810000000,-780000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Japan,JPN,..,35975387034.7952,-40342220314.6493,132433986065.336,268042440742.744,-49213900461.9487,92911832022.2757,86642953831.4856,35926915439.3372,-195681901026.153,-137874181087.288,198898121293.637,-274651950434.83,32210273636.5275,-168446360029.062,144767857559.244,210586667970.76,282689352952.114,-73129063903.3962,-127520047988.414,13268315803.7957,-22947944390.5045,95110162832.9929,105974660790.454,46285624467.3963,27481454263.0764,39172919339.4799,-32129071212.7764,33820312103.5738,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,0.2,..,..,0,..,0.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.1,..,0.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,0.8,..,..,0.2,..,0.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,..,0,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,0.9,..,..,0.2,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,1.4,..,..,0.5,..,2.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,11,..,..,9.7,..,18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Power outages in firms in a typical month (number),IC.ELC.OUTG,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, private creditors (NFL, US$)",DT.NFL.PRVT.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Japan,JPN,187.613076,154.691385,103.052076,103.469437,105.519502,105.101901,104.158636,103.231509,100.742048,98.690527,94.935505,94.677395,101.302673,104.273972,107.454281,111.709563,115.219075,116.845814,120.319482,124.448861,129.551955,134.401332,139.579081,143.774205,149.641888,162.03574,166.384091,168.301729,170.344605,174.240281,178.830028,182.308239,185.648576,186.74709,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,Japan,JPN,208.851536,176.789997,109.18166,108.962794,114.928968,115.983404,114.318756,116.05812,112.988905,110.652245,104.968393,104.839608,106.590397,112.664472,116.103236,121.031756,125.047139,129.06067,133.519597,137.4116,142.936319,150.773476,155.423971,163.074581,171.005506,186.62541,190.474317,191.81177,192.782582,196.629605,201.440835,203.953775,206.752328,208.490451,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Preprimary education, duration (years)",SE.PRE.DURS,Japan,JPN,..,6,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Present value of external debt (current US$),DT.DOD.PVLX.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,Japan,JPN,..,15.1,15.7,15.8,16,16.2,16.5,16.7,..,..,..,..,15.5,15.4,15.4,15.3,15.2,15.2,15.1,15.1,15,14.9,14.9,14.9,14.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,Japan,JPN,..,21.2,19.2,19.1,19,19,18.9,18.9,..,..,..,..,19.4,19.6,19.8,20,20.2,20.5,20.8,21,21.1,21.2,21.3,21.3,21.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
